Reporter Identifier	VALUE
ILMN_1714800	6.417261793
ILMN_1854580	6.62442228
ILMN_1717967	6.544348603
ILMN_1802377	6.895586253
ILMN_1895101	6.365343835
ILMN_1659110	6.451023696
ILMN_1835749	6.429010516
ILMN_2320574	6.22565361
ILMN_1795429	12.11777697
ILMN_1762674	7.175378961
ILMN_1744126	6.509737736
ILMN_1827572	6.680367157
ILMN_1749629	8.962377136
ILMN_2302118	9.432024669
ILMN_2381397	12.52140965
ILMN_2356895	8.697681482
ILMN_1849803	6.283471802
ILMN_1885687	6.095577506
ILMN_1752526	7.802114897
ILMN_1849966	6.400416759
ILMN_2207363	9.920811991
ILMN_1716057	7.468960729
ILMN_1838861	6.772161906
ILMN_1707783	11.33373713
ILMN_1791525	6.483772469
ILMN_1740181	6.369452043
ILMN_1711994	9.977633759
ILMN_1674421	10.36217342
ILMN_1662719	8.128215192
ILMN_1731948	6.375271892
ILMN_1785218	6.662083645
ILMN_1718253	6.287246277
ILMN_1669484	11.3667856
ILMN_1897683	6.321164387
ILMN_1915547	6.517176383
ILMN_1736013	6.418981086
ILMN_1863430	6.453964425
ILMN_1759380	6.513511154
ILMN_1779558	10.65795252
ILMN_1687090	6.570610664
ILMN_1875332	6.495201414
ILMN_2147920	6.879816432
ILMN_1706225	6.717363239
ILMN_2266214	6.274078828
ILMN_2289844	6.72589581
ILMN_1769409	7.050334816
ILMN_1699599	6.264360872
ILMN_1701101	6.377695211
ILMN_1705922	7.666160491
ILMN_1859238	6.537774893
ILMN_2329773	7.053237803
ILMN_1839370	6.536016457
ILMN_2171789	6.668040671
ILMN_1841664	6.390388118
ILMN_1661864	6.199342908
ILMN_1805695	6.912279387
ILMN_1679087	6.598289194
ILMN_1907898	6.279464733
ILMN_1655572	6.954033233
ILMN_1882343	6.260753866
ILMN_1787190	6.270059796
ILMN_2408450	7.312928334
ILMN_2210601	6.757046808
ILMN_1680685	6.525667244
ILMN_1661939	6.326382492
ILMN_1654732	6.448455083
ILMN_1669788	9.868087331
ILMN_1670532	8.132810161
ILMN_1870524	6.546557872
ILMN_1730229	7.461154204
ILMN_2092536	7.920049942
ILMN_1755571	6.322375677
ILMN_1699389	6.243910622
ILMN_1856810	6.545231604
ILMN_1651872	7.775039008
ILMN_1715928	6.380102559
ILMN_1864094	6.288621502
ILMN_2234310	7.392025644
ILMN_1902278	6.572442863
ILMN_1686136	7.245828007
ILMN_2358714	6.212518511
ILMN_1718297	9.56653437
ILMN_1819336	6.676240791
ILMN_1716446	6.588987305
ILMN_1810462	6.198550869
ILMN_1714000	6.578129672
ILMN_1664776	8.409885778
ILMN_2280441	6.3562377
ILMN_1737146	12.4145841
ILMN_1879322	6.406755883
ILMN_1912668	6.263979415
ILMN_2346841	6.333104747
ILMN_1663916	6.360248514
ILMN_1813704	7.953272549
ILMN_1892859	6.358259729
ILMN_1667362	6.475081923
ILMN_1776047	7.026531199
ILMN_1861992	6.419925845
ILMN_1800374	6.022594215
ILMN_1729640	6.2254206
ILMN_1829464	6.323389093
ILMN_1834533	6.46576858
ILMN_1689154	6.252738088
ILMN_1655880	6.506785361
ILMN_1710219	6.395360151
ILMN_1792671	7.534085556
ILMN_1762243	6.323200971
ILMN_1824196	6.413522048
ILMN_1883107	6.474501405
ILMN_2301725	6.599570243
ILMN_1832172	6.512015349
ILMN_2329290	6.249049909
ILMN_1674344	6.45838621
ILMN_1784766	10.28284675
ILMN_1662879	6.245970367
ILMN_1763200	6.66404022
ILMN_1816737	6.583442904
ILMN_2262901	6.954345034
ILMN_1695354	6.768090501
ILMN_1898270	6.296822902
ILMN_2326324	6.861704547
ILMN_1691899	6.600306844
ILMN_1703727	6.257522069
ILMN_1886900	6.351259182
ILMN_1738578	7.048909821
ILMN_1889059	6.524923329
ILMN_1909417	6.434772866
ILMN_1660964	6.585636943
ILMN_1773395	8.242082778
ILMN_1762003	8.106022104
ILMN_1779279	8.235584316
ILMN_1911677	6.31198822
ILMN_1777170	7.729220277
ILMN_2384216	6.222962467
ILMN_1776582	7.240900745
ILMN_1676058	6.835130955
ILMN_1802089	8.898421697
ILMN_1748235	6.214801295
ILMN_1817337	6.517257121
ILMN_1778013	8.295326537
ILMN_1665323	6.477253857
ILMN_1663559	6.291848135
ILMN_2238795	6.254011212
ILMN_1669888	6.616907992
ILMN_1665144	6.06836328
ILMN_1721614	6.772747391
ILMN_1709795	11.07524616
ILMN_1709399	6.868975312
ILMN_1788237	7.626171142
ILMN_2174341	6.514053688
ILMN_1709339	6.429679114
ILMN_1824116	6.353519483
ILMN_1829410	6.29957902
ILMN_1663759	6.576438705
ILMN_1771962	7.453942166
ILMN_2357770	7.805683032
ILMN_1803408	6.708644666
ILMN_1708778	10.72934504
ILMN_1694847	9.238017031
ILMN_1746857	6.260404682
ILMN_1714820	8.963335095
ILMN_1795104	7.049937682
ILMN_1705114	9.101362357
ILMN_1890209	6.451015018
ILMN_1695962	9.406433207
ILMN_1750693	10.20670159
ILMN_1906526	6.467759892
ILMN_1672081	6.27164087
ILMN_1875306	6.487078934
ILMN_1899654	6.438320072
ILMN_1728049	9.552624741
ILMN_2321153	6.485075766
ILMN_1683462	10.05944849
ILMN_1842180	6.372609388
ILMN_1673982	6.099336264
ILMN_1765039	6.229506931
ILMN_1783864	6.397791692
ILMN_2148122	6.225956786
ILMN_1735051	6.222128794
ILMN_1842471	6.335973958
ILMN_1833478	7.58815196
ILMN_1847037	6.345287485
ILMN_1891757	6.325136542
ILMN_1759402	6.554479228
ILMN_1656867	6.290986336
ILMN_1866514	6.390591068
ILMN_1892991	6.420163313
ILMN_1883641	6.300351468
ILMN_1767456	6.155350295
ILMN_2206344	9.391288365
ILMN_1671856	6.355298282
ILMN_1651806	6.145341269
ILMN_2065022	7.442996803
ILMN_1693270	7.425026054
ILMN_1813297	6.450039643
ILMN_1673489	6.315215372
ILMN_2327181	6.178187943
ILMN_1703573	8.357280937
ILMN_1817181	6.437966429
ILMN_1834918	6.397403619
ILMN_1757639	6.362818008
ILMN_2366864	6.626517298
ILMN_1788002	6.532425007
ILMN_2312587	6.507269695
ILMN_1782070	6.542034668
ILMN_1718607	9.864237516
ILMN_1692121	9.406987674
ILMN_1779765	6.569167082
ILMN_1829846	6.542925321
ILMN_1900789	6.378754131
ILMN_2392624	6.318513437
ILMN_1847822	10.06190286
ILMN_1750101	9.131926101
ILMN_2059549	6.381037355
ILMN_1658200	6.226253206
ILMN_1702105	7.890275344
ILMN_2112829	6.710171198
ILMN_1741171	8.04541588
ILMN_2296335	6.596139193
ILMN_2364022	11.63217812
ILMN_1822075	6.261917917
ILMN_1656242	6.361151639
ILMN_2060086	6.576857099
ILMN_2395506	6.302993982
ILMN_1900137	6.528662065
ILMN_1807514	7.424381456
ILMN_1773063	7.363220883
ILMN_1694666	6.3941685
ILMN_1749180	6.244196165
ILMN_1916248	6.376208949
ILMN_1754942	6.569872753
ILMN_2051113	6.288862801
ILMN_2352633	6.491412797
ILMN_1843961	6.405968038
ILMN_1803201	6.448161278
ILMN_1721106	9.058087203
ILMN_1683774	6.504696899
ILMN_1683450	11.76997026
ILMN_1736254	6.280134243
ILMN_1775901	7.984422631
ILMN_1767601	6.470355198
ILMN_1684106	6.493589994
ILMN_1882020	6.362085236
ILMN_1769140	7.270308272
ILMN_1699443	6.223236953
ILMN_1884027	6.372524525
ILMN_1808633	6.677881276
ILMN_1802631	8.494243725
ILMN_1831577	6.394251158
ILMN_1784178	7.816900461
ILMN_2356632	6.215919293
ILMN_1746949	6.216835333
ILMN_1771179	7.009460087
ILMN_1869025	6.186668275
ILMN_1881681	6.224325583
ILMN_2124802	6.607517514
ILMN_1717722	6.452082622
ILMN_1689849	6.159392936
ILMN_1681668	6.5341221
ILMN_2373728	6.504672646
ILMN_1883445	6.546378272
ILMN_1800311	7.622216763
ILMN_2089752	6.460640532
ILMN_1907766	6.29781643
ILMN_2391458	6.372451213
ILMN_1849600	6.502494585
ILMN_1689431	6.856003937
ILMN_1737586	6.744954855
ILMN_1673773	6.420529862
ILMN_1914985	6.535386975
ILMN_1752088	6.631384729
ILMN_1805098	6.710825583
ILMN_2377109	6.48477487
ILMN_1886218	6.586550705
ILMN_1728256	6.743874606
ILMN_1679158	6.506669897
ILMN_2206151	6.347279509
ILMN_1786290	6.564347974
ILMN_1799848	6.327694587
ILMN_1907052	6.545585276
ILMN_1781819	9.016538216
ILMN_1797170	6.52673135
ILMN_2054461	6.604515782
ILMN_1660890	6.631125929
ILMN_1911968	6.732087533
ILMN_1851451	6.525511007
ILMN_1895023	6.477080395
ILMN_1747244	6.411259629
ILMN_1689800	8.539245546
ILMN_1691047	6.5060247
ILMN_1652768	14.4456088
ILMN_1710136	7.960905366
ILMN_1763162	6.589185448
ILMN_2403458	9.739063112
ILMN_2234730	6.272166428
ILMN_1898727	6.34215618
ILMN_1879142	6.610574588
ILMN_2386355	7.568705988
ILMN_1830676	6.513954817
ILMN_1902850	6.438250507
ILMN_2067813	6.456879174
ILMN_2279844	6.254576167
ILMN_1782955	6.271054947
ILMN_1679339	7.074380451
ILMN_1731268	6.464097524
ILMN_1853157	6.42138266
ILMN_1912424	6.30962628
ILMN_1815949	6.409048471
ILMN_1840895	6.445993167
ILMN_1906957	6.432096233
ILMN_1663158	6.997107647
ILMN_1887174	8.96056615
ILMN_1722811	9.46337705
ILMN_1875420	6.414676915
ILMN_1791123	6.468886231
ILMN_1708954	6.901838814
ILMN_1772168	6.351840578
ILMN_1808732	7.431001882
ILMN_1745567	6.483979128
ILMN_1869514	6.623088516
ILMN_1739805	10.35785252
ILMN_1846110	6.375693563
ILMN_1716357	6.16554248
ILMN_1839609	7.238810854
ILMN_1734201	6.40132385
ILMN_1758626	8.557602192
ILMN_1684368	7.188396381
ILMN_1697550	6.690169772
ILMN_1738632	10.24517402
ILMN_1732039	6.083581411
ILMN_1798546	8.44627915
ILMN_1674053	6.688261138
ILMN_1768855	6.274384008
ILMN_1688422	6.373862795
ILMN_1692539	7.929758446
ILMN_1739573	6.555686685
ILMN_1776151	6.436064038
ILMN_1765208	6.382332071
ILMN_1735265	6.596762201
ILMN_1830653	6.315589981
ILMN_1809311	6.211325693
ILMN_1801349	6.45339797
ILMN_1682081	6.853873035
ILMN_1756525	7.382726875
ILMN_1792012	6.500996067
ILMN_1848333	6.433494941
ILMN_1776146	6.387832757
ILMN_1811048	6.617974874
ILMN_1744912	11.04099022
ILMN_1858508	6.473881197
ILMN_1680302	6.752363711
ILMN_1706660	7.772162934
ILMN_1683950	8.734602148
ILMN_1874037	6.492675123
ILMN_1780622	6.405452661
ILMN_1790099	6.389132333
ILMN_1718984	6.535266394
ILMN_1810252	6.583430232
ILMN_1821296	6.496370443
ILMN_1672479	6.259769694
ILMN_1901032	6.496135606
ILMN_1886786	6.594428929
ILMN_1708772	6.454828121
ILMN_1820586	6.561105643
ILMN_1740409	6.362638996
ILMN_1886961	6.524490457
ILMN_1814153	6.672961902
ILMN_1815474	6.380739044
ILMN_1690921	11.35354203
ILMN_1864554	6.58987281
ILMN_1704637	6.930996515
ILMN_1878007	6.426864843
ILMN_1689976	6.408986917
ILMN_1659565	6.281638093
ILMN_1782076	6.475934436
ILMN_1698739	6.322548833
ILMN_1909899	6.133605786
ILMN_1894947	6.376427397
ILMN_1785857	9.270596589
ILMN_1673306	6.349824178
ILMN_1697267	7.708795016
ILMN_1900196	6.439310879
ILMN_1771964	7.22028288
ILMN_2289887	6.56074447
ILMN_1684987	6.718845687
ILMN_1692665	6.627300914
ILMN_1653480	6.472344011
ILMN_1691119	6.577633058
ILMN_1749409	6.591778518
ILMN_2099045	6.33561061
ILMN_2157435	12.20693628
ILMN_1861677	6.540654006
ILMN_1800164	10.26605566
ILMN_2302757	7.058617308
ILMN_1671091	6.407711803
ILMN_1703642	6.46128886
ILMN_1758104	8.411894944
ILMN_1736974	6.706724531
ILMN_2292576	6.472908547
ILMN_1880363	6.517696447
ILMN_1661002	10.534511
ILMN_1813703	6.737889199
ILMN_1748109	7.427497952
ILMN_2388746	6.34769238
ILMN_1790771	6.543239119
ILMN_2361695	9.88805259
ILMN_1679358	9.408587976
ILMN_2404454	6.772468324
ILMN_1773886	6.471214948
ILMN_1860802	6.480589216
ILMN_1721204	9.320123059
ILMN_2100287	6.464089027
ILMN_1780533	6.319196288
ILMN_1752837	7.437109463
ILMN_1655272	6.171756653
ILMN_1911501	6.468547491
ILMN_1658743	6.509707259
ILMN_1659599	7.430761474
ILMN_1815812	6.922155332
ILMN_2085760	7.096253581
ILMN_1819909	6.347905901
ILMN_1733692	6.722038596
ILMN_1813114	6.423914948
ILMN_1875250	6.36099808
ILMN_2156786	7.076545149
ILMN_1682259	6.494936651
ILMN_1843194	6.154791597
ILMN_1791147	9.218296292
ILMN_2214232	6.347918712
ILMN_1676616	6.306512263
ILMN_1882150	6.573252652
ILMN_1714427	6.558270893
ILMN_1805818	6.38524834
ILMN_1905805	6.440134713
ILMN_1746784	6.444949783
ILMN_1808202	10.18980635
ILMN_1758823	9.909080132
ILMN_2382471	6.414476981
ILMN_1787948	6.358404138
ILMN_2129886	6.454940325
ILMN_1838385	6.286688134
ILMN_2049063	6.356978049
ILMN_1676745	8.21817378
ILMN_1652490	6.469456799
ILMN_1702903	6.30861383
ILMN_1806017	13.12731624
ILMN_2334303	7.306674055
ILMN_1738272	8.615633307
ILMN_1859895	6.322562969
ILMN_1670779	6.455464379
ILMN_1754757	8.96515655
ILMN_2227533	7.280410448
ILMN_1758461	6.50651092
ILMN_1866708	6.415536167
ILMN_1716086	7.474860286
ILMN_1666594	6.756646112
ILMN_1747730	6.19054194
ILMN_1716724	6.194367593
ILMN_1701681	6.813621995
ILMN_1694951	6.411360177
ILMN_1738249	6.391870474
ILMN_1768795	6.465253637
ILMN_1747968	9.857399811
ILMN_1653340	6.501753572
ILMN_1779706	8.496697511
ILMN_1772660	6.57850589
ILMN_1712545	6.41772903
ILMN_1846702	6.491602193
ILMN_2174215	6.664657633
ILMN_2207816	6.528953136
ILMN_1787280	8.716956858
ILMN_1671314	11.19575415
ILMN_1875541	6.345924877
ILMN_1872472	6.491591137
ILMN_1804064	6.584628191
ILMN_1748277	6.308946393
ILMN_2366490	7.750089847
ILMN_1741597	6.620737701
ILMN_1796336	9.512606064
ILMN_1831035	6.52900474
ILMN_2239772	7.358993934
ILMN_1693250	6.237179341
ILMN_1663032	7.249568473
ILMN_2212156	6.374255179
ILMN_1823229	6.590364744
ILMN_1867940	6.264168689
ILMN_1753393	9.199224584
ILMN_1741847	6.30687153
ILMN_1725352	6.373505405
ILMN_1765255	7.021750515
ILMN_1889234	6.351635758
ILMN_1759987	6.712143492
ILMN_1901179	6.393201195
ILMN_1849090	6.479256376
ILMN_1657652	6.392164447
ILMN_1775016	6.693381357
ILMN_1833636	6.272662972
ILMN_1903014	6.524525149
ILMN_1803743	8.140345356
ILMN_2371119	6.397832935
ILMN_1797359	6.469089202
ILMN_2111739	9.221343288
ILMN_1842094	6.269581534
ILMN_1728091	6.420854188
ILMN_2067453	6.543420045
ILMN_1752406	7.00200846
ILMN_1729733	6.309789736
ILMN_1767542	8.182743189
ILMN_1904613	6.300566838
ILMN_1656902	8.313081972
ILMN_1819988	6.602570513
ILMN_1683609	10.88264047
ILMN_1719219	6.984856575
ILMN_1666853	6.564261414
ILMN_1693382	6.250169871
ILMN_1717886	6.563584994
ILMN_1910256	6.615668436
ILMN_1666418	6.730530083
ILMN_1663519	6.396736693
ILMN_1699071	7.543692984
ILMN_1896114	6.284284129
ILMN_1712888	10.38035279
ILMN_1790384	6.771696842
ILMN_1680555	6.196799163
ILMN_1897346	6.867519138
ILMN_1842448	6.663583563
ILMN_1869109	13.77529703
ILMN_1842818	6.720866609
ILMN_2288232	7.508993338
ILMN_1789283	9.433196375
ILMN_1909516	6.259925243
ILMN_1718142	6.455413157
ILMN_1912505	6.566061454
ILMN_1798433	6.570165544
ILMN_1773006	6.312035087
ILMN_1886525	7.04164019
ILMN_2378654	6.341945943
ILMN_1858084	6.43642177
ILMN_1768894	6.482202295
ILMN_1799414	6.497447155
ILMN_1777299	6.437287989
ILMN_1849941	7.774073078
ILMN_1765649	9.590337878
ILMN_1723477	6.152678126
ILMN_1750321	7.591381962
ILMN_1838170	6.670799291
ILMN_1884160	6.791077007
ILMN_1709075	6.554566936
ILMN_1729690	6.559031664
ILMN_1679073	6.237093664
ILMN_1834318	6.719334815
ILMN_1801226	7.543260662
ILMN_1664233	6.56872822
ILMN_1668960	7.924707398
ILMN_1709825	6.198597636
ILMN_1654609	10.64800843
ILMN_1748596	6.170803101
ILMN_1670681	6.608577268
ILMN_1745988	6.459735346
ILMN_1832320	6.376596513
ILMN_1723087	6.713363313
ILMN_1688670	6.884968026
ILMN_1719471	8.315299542
ILMN_1705148	6.473571786
ILMN_2203876	6.642815313
ILMN_1720998	6.990525543
ILMN_1765212	6.490134397
ILMN_1795170	6.419206862
ILMN_1829209	6.540299392
ILMN_1702430	6.26888801
ILMN_1660568	6.921679395
ILMN_1873621	8.52717358
ILMN_1723803	6.366662561
ILMN_1864360	6.783441619
ILMN_1774447	6.842740036
ILMN_1867119	6.515417682
ILMN_1827320	6.557366723
ILMN_2327090	8.090653017
ILMN_1756959	6.428478098
ILMN_1670540	6.524705124
ILMN_1781943	8.668991374
ILMN_2395389	7.663153667
ILMN_1668727	6.287055173
ILMN_2395214	7.051764856
ILMN_1673417	6.363797026
ILMN_2167223	6.350911381
ILMN_2083333	6.900718509
ILMN_1763371	6.455803982
ILMN_2370772	10.43157612
ILMN_1752867	6.686081056
ILMN_1884878	6.657682257
ILMN_1832508	6.75180967
ILMN_1845778	6.571418272
ILMN_1849271	6.473871463
ILMN_1725760	7.570147766
ILMN_1699806	6.746794072
ILMN_1739508	6.540718894
ILMN_1665449	6.401348315
ILMN_1916543	6.467840132
ILMN_1670410	7.756246014
ILMN_1719039	8.981579811
ILMN_1828438	6.682256282
ILMN_1858321	6.455746535
ILMN_1806448	6.271446223
ILMN_2337740	6.784249547
ILMN_1688595	6.476755794
ILMN_1890851	6.411935235
ILMN_1674458	6.93831452
ILMN_1658830	6.830498326
ILMN_1668540	9.012042592
ILMN_1907068	6.433372761
ILMN_1701521	6.54510971
ILMN_1785252	9.098670346
ILMN_2202096	6.315198524
ILMN_2389155	6.813128814
ILMN_1813239	6.636052073
ILMN_1708345	6.362187013
ILMN_1680273	6.579390121
ILMN_2382431	7.259131192
ILMN_1895227	6.738632311
ILMN_1789140	6.838719833
ILMN_1771861	6.622137696
ILMN_1703034	6.594834747
ILMN_2351548	6.295308542
ILMN_1654445	10.08955302
ILMN_1741917	6.828881399
ILMN_2179837	12.53966521
ILMN_1897579	6.624754525
ILMN_1690693	6.581822617
ILMN_1842967	6.802497144
ILMN_1659306	6.807828651
ILMN_1707077	9.267235029
ILMN_1904111	6.571282243
ILMN_1901998	6.716395784
ILMN_1717180	6.911143875
ILMN_1790759	6.684264421
ILMN_1815629	6.57393546
ILMN_1777901	6.477233718
ILMN_1914080	6.605185986
ILMN_1713823	6.296073187
ILMN_1665823	9.864869906
ILMN_1754815	6.665502324
ILMN_1703765	6.427716097
ILMN_1686646	6.727459949
ILMN_1743256	6.474267993
ILMN_1815686	6.601995771
ILMN_1794921	6.156173893
ILMN_1657680	7.08179781
ILMN_1751559	6.555263418
ILMN_1865188	6.566733679
ILMN_1885741	6.37293053
ILMN_2147251	10.58038646
ILMN_1858437	6.464433567
ILMN_1873634	6.457533519
ILMN_1806165	6.966776651
ILMN_1738598	6.235380859
ILMN_1737486	6.243984559
ILMN_2212909	10.37332933
ILMN_1888195	6.476799062
ILMN_1886789	6.501215826
ILMN_1830601	6.810893802
ILMN_1838571	6.427697102
ILMN_1808149	6.516593457
ILMN_1768271	7.438802019
ILMN_2391419	6.82168769
ILMN_1913063	6.473028674
ILMN_1767980	6.664841638
ILMN_1848166	6.97193603
ILMN_1686626	12.32134292
ILMN_1908374	6.628141362
ILMN_1911348	6.311397675
ILMN_1849430	6.652836953
ILMN_2116594	6.881257316
ILMN_2338038	8.660037899
ILMN_1881960	6.928039199
ILMN_1842828	6.05982095
ILMN_1679719	6.737922182
ILMN_1661667	6.77808295
ILMN_1668427	6.771384485
ILMN_1746661	6.334573396
ILMN_2366634	12.2578146
ILMN_1711357	6.479853802
ILMN_2130635	10.0269134
ILMN_1682062	6.619929782
ILMN_1658801	6.636093754
ILMN_2370916	6.40834411
ILMN_1754643	7.735975019
ILMN_1905508	6.481931672
ILMN_1855910	6.610986047
ILMN_1810423	9.343063893
ILMN_1712505	7.216248919
ILMN_1808797	6.647504688
ILMN_2199284	6.833659025
ILMN_1842706	6.554723815
ILMN_1781752	9.399559754
ILMN_1709583	6.669732511
ILMN_1730497	6.511563199
ILMN_1907744	6.587484204
ILMN_1658494	7.798174599
ILMN_1751036	6.478686988
ILMN_2313158	7.474380656
ILMN_1751803	7.88764855
ILMN_1674838	6.690828914
ILMN_1768812	7.903207232
ILMN_1832072	6.679287291
ILMN_1849615	6.644816132
ILMN_2076463	8.742556124
ILMN_1656232	6.61894954
ILMN_1800843	7.64177612
ILMN_1659430	6.650292718
ILMN_1674866	7.520544091
ILMN_2344373	8.454595892
ILMN_1664828	6.94955547
ILMN_1912333	6.53534935
ILMN_1740545	6.738487908
ILMN_1674629	6.708814063
ILMN_1802753	9.444179107
ILMN_1858756	6.565969199
ILMN_1740443	6.550153133
ILMN_1653506	6.688194611
ILMN_1908052	6.755685393
ILMN_1679319	6.499720079
ILMN_1669831	9.641435849
ILMN_1838113	6.824877613
ILMN_2244841	6.815075534
ILMN_1751410	6.960802738
ILMN_1679482	6.506123361
ILMN_1839386	6.640710648
ILMN_1692060	6.398000247
ILMN_1774990	10.02369708
ILMN_1668185	9.082334737
ILMN_1712914	8.977943442
ILMN_1727646	6.418459041
ILMN_1789196	12.67275354
ILMN_1896741	6.490998323
ILMN_1780188	7.327867911
ILMN_1694817	6.36303132
ILMN_2265082	6.320101071
ILMN_2359500	6.684671613
ILMN_1790896	6.349176398
ILMN_1688184	6.961986891
ILMN_1914643	6.623620343
ILMN_1781663	6.612742634
ILMN_1765222	7.160654233
ILMN_1678705	7.230169368
ILMN_1669033	9.350803793
ILMN_1668147	6.664425591
ILMN_1781280	6.440143139
ILMN_1857264	6.451578311
ILMN_1749304	6.498542243
ILMN_1880389	6.495572084
ILMN_1651554	6.720682322
ILMN_1720059	6.97795837
ILMN_1845749	6.735240071
ILMN_1725947	6.582614945
ILMN_1772071	6.476174546
ILMN_1671898	6.401028255
ILMN_1778327	6.53569651
ILMN_1770358	6.632719407
ILMN_2383964	7.479527372
ILMN_1665390	6.49484368
ILMN_2402272	8.888571984
ILMN_1672360	6.601445574
ILMN_1848193	6.574510767
ILMN_1770048	8.238400389
ILMN_1658036	6.539532136
ILMN_1677628	7.021354087
ILMN_1715068	6.709591376
ILMN_1850374	6.501654208
ILMN_2413323	6.455522188
ILMN_1828958	6.253756089
ILMN_1802139	6.428405988
ILMN_2112474	6.56066384
ILMN_1767149	6.684423004
ILMN_1907502	6.573062855
ILMN_2235602	6.689122037
ILMN_2154053	7.201738063
ILMN_1821266	6.48778206
ILMN_1772700	7.354869444
ILMN_1820448	6.354668163
ILMN_1706418	6.74456294
ILMN_1653386	6.742812989
ILMN_1689700	6.564452925
ILMN_1718610	10.70897806
ILMN_1691007	6.512213702
ILMN_1676793	6.489488499
ILMN_1808837	7.794794929
ILMN_1700616	6.815457626
ILMN_1739830	6.795826865
ILMN_1712386	7.612459611
ILMN_1664595	6.610651383
ILMN_1804791	6.600401844
ILMN_1668663	6.582843635
ILMN_1909291	6.44973677
ILMN_1654586	7.308483665
ILMN_1709142	6.667003107
ILMN_1860939	6.67243662
ILMN_1738589	6.537574596
ILMN_2195914	6.646781431
ILMN_1876075	6.687935464
ILMN_1774836	11.10095304
ILMN_1835078	6.410207976
ILMN_1791896	9.582607754
ILMN_2243036	6.424121985
ILMN_1771723	6.527469435
ILMN_1730796	6.861635706
ILMN_2359456	9.868649821
ILMN_1653666	6.422340338
ILMN_1907305	6.706500441
ILMN_2367141	6.282611605
ILMN_1822059	6.511301342
ILMN_1684553	6.355091784
ILMN_1895836	6.510061822
ILMN_1814327	6.26022204
ILMN_1871395	6.547524943
ILMN_1680344	7.231545819
ILMN_1811593	7.582026842
ILMN_1899940	6.914264209
ILMN_1773193	6.648997486
ILMN_1672102	6.467564943
ILMN_1884605	6.703623301
ILMN_1905087	6.653872589
ILMN_1909036	6.406675465
ILMN_1914371	6.480103069
ILMN_1663797	6.584002235
ILMN_2139100	10.95548252
ILMN_1677301	6.426292462
ILMN_2410965	9.800750257
ILMN_2299737	6.476362051
ILMN_1722491	10.09155196
ILMN_1788629	6.620131388
ILMN_1653504	6.678861899
ILMN_1782448	6.624277857
ILMN_2225348	6.699689902
ILMN_1881220	6.559159656
ILMN_1859942	6.4268179
ILMN_1803941	9.61261355
ILMN_1677834	6.731057756
ILMN_1772603	6.739268639
ILMN_1812967	8.271094361
ILMN_1808157	6.372721055
ILMN_1686791	6.452184497
ILMN_1678636	6.660585475
ILMN_1752791	6.305208914
ILMN_1768278	6.37788918
ILMN_2101339	6.374490361
ILMN_1800445	6.383810573
ILMN_2174658	6.14623812
ILMN_1812759	6.80491692
ILMN_1907054	6.854923994
ILMN_1659359	6.364013289
ILMN_1893732	6.314147447
ILMN_1885611	6.921863517
ILMN_1752532	6.386185011
ILMN_1704537	13.72971241
ILMN_1653867	6.560987769
ILMN_1864527	6.450309222
ILMN_1731788	6.286453143
ILMN_1651886	10.0458981
ILMN_1881938	6.638947316
ILMN_1841414	6.525199517
ILMN_1719622	8.594679857
ILMN_1684377	6.770378375
ILMN_1845555	6.645111676
ILMN_1759211	6.471486666
ILMN_1818566	6.689495569
ILMN_2197519	7.636479468
ILMN_1802518	7.063914851
ILMN_2361186	6.66302443
ILMN_1854132	7.136063547
ILMN_1783643	6.277746534
ILMN_2368268	6.561835465
ILMN_1833743	6.62775698
ILMN_1784428	9.43402431
ILMN_1783702	6.641908924
ILMN_1847914	6.630064435
ILMN_1744647	7.265826551
ILMN_1830427	6.718278855
ILMN_2088673	6.392982356
ILMN_1849587	6.362867371
